HEI2,48125352,20210319,N,N,,John Jones,63048474,me@mycompany.co.nz,1,696153,0,0,201805,0,0,0,0,0,0,0,0,201805,0,0,0,Vendor_Package_v1.0,1
DEI,48125530,Kristine Dougherty,M,,,20210304,20210317,FT,0,696153,0,0,0,201805,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20210402,N,N,,John Jones,63048474,me@mycompany.co.nz,1,696153,0,0,202035,0,0,0,0,0,0,0,0,202035,0,0,0,Vendor_Package_v1.0,1
DEI,48125530,Kristine Dougherty,M,,,20210318,20210331,FT,0,696153,0,0,0,202035,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20210416,N,N,,John Jones,63048474,me@mycompany.co.nz,1,696153,0,0,202035,0,0,0,0,0,0,0,0,202035,0,0,0,Vendor_Package_v1.0,1
DEI,48125530,Kristine Dougherty,M,,,20210401,20210414,FT,0,696153,0,0,0,202035,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20210430,N,N,,John Jones,63048474,me@mycompany.co.nz,1,696153,0,0,202035,0,0,0,0,0,0,0,0,202035,0,0,0,Vendor_Package_v1.0,1
DEI,48125530,Kristine Dougherty,M,,,20210415,20210428,FT,0,696153,0,0,0,202035,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20211203,N,N,,John Jones,63048474,me@mycompany.co.nz,12,1795312,0,0,447507,0,0,0,0,0,0,0,0,447507,0,0,0,Vendor_Package_v1.0,1
DEI,48126030,Melanie Hewitt,M,,,20211125,20211201,WK,0,251753,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126022,Allan Marsh,M,,,20211125,20211201,WK,0,251751,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175660,Max Schultz,M,,,20211125,20211201,WK,0,51000,0,0,0,7749,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126286,Dana McLean,M,,,20211125,20211201,WK,0,40800,0,0,0,5822,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130100,Gail Reid,M,,,20211125,20211201,WK,0,346156,0,0,0,100269,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125808,Louis Rosenthal,M,,,20211125,20211201,WK,0,92308,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125794,Lois Joseph,M,,,20211125,20211201,WK,0,26925,0,0,0,3201,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125786,Patricia Mangum,M,,,20211125,20211201,WK,0,26923,0,0,0,3200,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125816,Christina Bowden,M,,,20211125,20211201,WK,0,92310,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130097,Ashley Gee,M,,,20211125,20211201,WK,0,346154,0,0,0,100268,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125832,Harvey Underwood,M,,,20211125,20211201,WK,0,134617,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125824,Darlene Barton,M,,,20211125,20211201,WK,0,134615,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20211210,N,N,,John Jones,63048474,me@mycompany.co.nz,22,4693628,0,0,1141991,0,0,0,0,0,0,0,0,1141991,0,0,0,Vendor_Package_v1.0,1
DEI,48125891,Getchen Holmes,M,,,20211125,20211208,FT,0,269235,0,0,0,57666,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130119,Ryan Noble,M,,,20211125,20211208,FT,0,692308,0,0,0,200537,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125875,Jason Cross,M,,,20211125,20211208,FT,0,184619,0,0,0,31104,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125883,Judith Cooper,M,,,20211125,20211208,FT,0,269231,0,0,0,57665,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130127,Sam Parker,M,,,20211125,20211208,FT,0,692312,0,0,0,200538,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175678,Jennifer Christian,M,,,20211125,20211208,FT,0,81600,0,0,0,11645,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125891,Holly Perez,M,,,20211125,20211208,FT,0,102000,0,0,0,15498,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126049,Marianne Branch,M,,,20211125,20211208,FT,0,503503,0,0,0,138230,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126057,Natalie Walton,M,,,20211125,20211208,FT,0,503507,0,0,0,138231,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125867,Shirley Merritt,M,,,20211125,20211208,FT,0,184615,0,0,0,31103,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125816,Christina Bowden,M,,,20211202,20211208,WK,0,92310,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125824,Darlene Barton,M,,,20211202,20211208,WK,0,134615,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125832,Harvey Underwood,M,,,20211202,20211208,WK,0,134617,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125808,Louis Rosenthal,M,,,20211202,20211208,WK,0,92308,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125794,Lois Joseph,M,,,20211202,20211208,WK,0,26925,0,0,0,3201,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125786,Patricia Mangum,M,,,20211202,20211208,WK,0,26923,0,0,0,3200,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175660,Max Schultz,M,,,20211202,20211208,WK,0,51000,0,0,0,7749,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125840,William Jones,M,,,20211125,20211208,FT,0,53846,0,0,0,6401,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125859,Frederick Baker,M,,,20211125,20211208,FT,0,53850,0,0,0,6403,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126022,Allan Marsh,M,,,20211202,20211208,WK,0,251751,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126030,Melanie Hewitt,M,,,20211202,20211208,WK,0,251753,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126286,Dana McLean,M,,,20211202,20211208,WK,0,40800,0,0,0,5822,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20211217,N,N,,John Jones,63048474,me@mycompany.co.nz,10,1103002,0,0,246970,0,0,0,0,0,0,0,0,246970,0,0,0,Vendor_Package_v1.0,1
DEI,48126030,Melanie Hewitt,M,,,20211209,20211215,WK,0,251753,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126286,Dana McLean,M,,,20211209,20211215,WK,0,40800,0,0,0,5822,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175660,Max Schultz,M,,,20211209,20211215,WK,0,51000,0,0,0,7749,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126022,Allan Marsh,M,,,20211209,20211215,WK,0,251751,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125808,Louis Rosenthal,M,,,20211209,20211215,WK,0,92308,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125794,Lois Joseph,M,,,20211209,20211215,WK,0,26925,0,0,0,3201,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125786,Patricia Mangum,M,,,20211209,20211215,WK,0,26923,0,0,0,3200,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125832,Harvey Underwood,M,,,20211209,20211215,WK,0,134617,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125824,Darlene Barton,M,,,20211209,20211215,WK,0,134615,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125816,Christina Bowden,M,,,20211209,20211215,WK,0,92310,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20211224,N,N,,John Jones,63048474,me@mycompany.co.nz,32,9483250,0,0,2186753,0,0,0,0,0,0,0,0,2186753,0,0,0,Vendor_Package_v1.0,1
DEI,48125921,Scott Hoyle,M,,,20211201,20211229,4W,0,369231,0,0,0,62209,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125930,Pat Allen,M,,,20211201,20211229,4W,0,369238,0,0,0,62209,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125948,Michelle Rich,M,,,20211201,20211229,4W,0,538462,0,0,0,115330,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125913,Glenda Morgan,M,,,20211201,20211229,4W,0,107700,0,0,0,12806,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175678,Jennifer Christian,M,,,20211209,20211222,FT,0,81600,0,0,0,11645,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125891,Holly Perez,M,,,20211209,20211222,FT,0,102000,0,0,0,15498,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125905,Don Sharpe,M,,,20211201,20211229,4W,0,107692,0,0,0,12803,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126073,Arlene Case,M,,,20211201,20211229,4W,0,503507,0,0,0,104356,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126308,Brett Lamb,M,,,20211201,20211229,4W,0,163200,0,0,0,23290,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175686,Margaret Vogel,M,,,20211201,20211229,4W,0,204000,0,0,0,30997,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126065,Caroline O'Brien,M,,,20211201,20211229,4W,0,503503,0,0,0,104356,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125956,Jessica Rich,M,,,20211201,20211229,4W,0,538469,0,0,0,115330,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130135,Ruby Walton,M,,,20211201,20211229,4W,0,1384616,0,0,0,401074,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130143,Tim Vogel,M,,,20211201,20211229,4W,0,1384624,0,0,0,401077,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126057,Natalie Walton,M,,,20211209,20211222,FT,0,503507,0,0,0,138231,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125832,Harvey Underwood,M,,,20211216,20211222,WK,0,134617,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125824,Darlene Barton,M,,,20211216,20211222,WK,0,134615,0,0,0,28832,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126030,Melanie Hewitt,M,,,20211216,20211222,WK,0,251753,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126022,Allan Marsh,M,,,20211216,20211222,WK,0,251751,0,0,0,69115,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125794,Lois Joseph,M,,,20211216,20211222,WK,0,26925,0,0,0,3201,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125808,Louis Rosenthal,M,,,20211216,20211222,WK,0,92308,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125816,Christina Bowden,M,,,20211216,20211222,WK,0,92310,0,0,0,15552,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125786,Patricia Mangum,M,,,20211216,20211222,WK,0,26923,0,0,0,3200,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126286,Dana McLean,M,,,20211216,20211222,WK,0,40800,0,0,0,5822,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125883,Judith Cooper,M,,,20211209,20211222,FT,0,269231,0,0,0,57665,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125875,Jason Cross,M,,,20211209,20211222,FT,0,184619,0,0,0,31104,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126049,Marianne Branch,M,,,20211209,20211222,FT,0,503503,0,0,0,138230,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125891,Getchen Holmes,M,,,20211209,20211222,FT,0,269235,0,0,0,57666,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125840,William Jones,M,,,20211209,20211222,FT,0,53846,0,0,0,6401,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175660,Max Schultz,M,,,20211216,20211222,WK,0,51000,0,0,0,7749,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125867,Shirley Merritt,M,,,20211209,20211222,FT,0,184615,0,0,0,31103,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125859,Frederick Baker,M,,,20211209,20211222,FT,0,53850,0,0,0,6403,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20211220,N,N,,John Jones,63048474,me@mycompany.co.nz,12,7702600,0,0,1912714,0,0,0,0,0,0,0,0,1912714,0,0,0,Vendor_Package_v1.0,1
DEI,48126093,Calvin Christensen,M,,,20211201,20211231,MT,0,1052392,0,0,0,286250,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126081,Kyle Watts,M,,,20211201,20211231,MT,0,1052375,0,0,0,286245,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48175694,Peter Kenney,M,,,20211201,20211231,MT,0,221000,0,0,0,33580,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126278,Curtis Love,M,,,20211201,20211231,MT,0,176800,0,0,0,25230,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130178,Mary Lewis,M,,,20211201,20211231,MT,0,1500009,0,0,0,434500,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125980,Calvin Diaz,M,,,20211201,20211231,MT,0,400000,0,0,0,67393,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125972,Melinda Proctor,M,,,20211201,20211231,MT,0,116675,0,0,0,13873,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125964,Evan Grant,M,,,20211201,20211231,MT,0,116666,0,0,0,13870,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48125999,Eugene Graham,M,,,20211201,20211231,MT,0,400008,0,0,0,67393,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126006,Vickie Watkins,M,,,20211201,20211231,MT,0,583333,0,0,0,124939,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48126014,Luis Hinton,M,,,20211201,20211231,MT,0,583342,0,0,0,124944,0,0,,0,0,0,0,0,0,0,0,0,
DEI,48130151,Rachel Mather,M,,,20211201,20211231,MT,0,1500000,0,0,0,434497,0,0,,0,0,0,0,0,0,0,0,0,
HEI2,48125352,20220130,N,N,,John Jones,63048474,me@mycompany.co.nz,2,384608,0,0,57574,0,0,0,0,0,30768,25414,5354,66996,52114,0,0,Vendor_Package_v1.0,1
DEI,48126103,Gary Parks,M,,,20211230,20220126,4W,0,192304,0,0,0,28787,0,0,,0,0,0,15384,12707,2677,26000,0,0,
DEI,48126111,Samantha Hardin,M,,,20211230,20220126,4W,0,192304,0,0,0,28787,0,0,,0,0,0,15384,12707,2677,26114,0,0,
HEI2,48125352,20210402,N,N,,John Jones,63048474,me@mycompany.co.nz,1,115383,0,0,18026,0,36071,0,0,0,4615,3810,805,63327,0,0,0,Vendor_Package_v1.0,1
DEI,48126125,Sara Lucas,M,,,20210415,20210428,FT,0,115383,0,0,0,18026,0,36071,,0,0,0,4615,3810,805,0,0,0,
HEI2,48125352,20210416,N,N,,John Jones,63048474,me@mycompany.co.nz,1,92356,0,0,13676,0,31985,0,0,0,3694,3064,630,53049,0,0,0,Vendor_Package_v1.0,1
DEI,48126125,Sara Lucas,M,,,20210401,20210414,FT,0,92356,0,0,0,13676,0,31985,P,0,0,0,3694,3064,630,0,0,0,
HEI2,48125352,20210430,N,N,,John Jones,63048474,me@mycompany.co.nz,1,115383,0,0,18026,0,36071,0,0,0,4615,3810,805,63327,0,0,0,Vendor_Package_v1.0,1
DEI,48126125,Sara Lucas,M,,,20210318,20210331,FT,0,115383,0,0,0,18026,0,36071,,0,0,0,4615,3810,805,0,0,0,
HEI2,48125352,20210420,N,N,,John Jones,63048474,me@mycompany.co.nz,2,8619428,0,4309714,3060566,0,0,0,0,0,86194,57781,28413,3232954,0,0,0,Vendor_Package_v1.0,1
