1.1.2,48130070,Jack Drake,SA,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,234.66,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.2,48125451,Francis McNamara,S SL,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.2,48125468,Sandy Raynor,SH SL,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,182.64,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.2,48125476,Marion Moon,ST SL,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,199.98,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.2,48130089,Ewan Duff,SA SL,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,234.66,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.2,48125484,Beth Woodard,CAE,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.2,48125492,Julia Desai,EDW,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.2,48125506,Jerome Wallace,ND,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,269.34,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.2,48125514,Neal Lawrence,NSW,1/04/2024,7/04/2024,10/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,0,0,23.81,17.5,69.93,0,0,20.99,7.93,0,0,2025
1.1.3,48125360,Paige Chen,M,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,91.69,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125379,Sherri Melton,M SL,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,91.69,17.36,14.39,20.99,7.93,13.68,2.97,2025
1.1.3,48125387,Gretchen Hill,ME,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,81.69,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125395,Karen Puckett,ME SL,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,81.69,17.36,14.39,20.99,7.93,13.68,2.97,2025
1.1.3,48125409,Patrick Song,SB SL,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,69.93,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.3,48125417,Elsie Hamilton,S,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125425,Hazel Bender,SB,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,69.93,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125433,Malcolm Wagner,SH,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,182.64,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125441,Dolores McLaughlin,ST,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,199.98,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48130070,Jack Drake,SA,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,234.66,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125451,Francis McNamara,S SL,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.3,48125468,Sandy Raynor,SH SL,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,182.64,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.3,48125476,Marion Moon,ST SL,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,199.98,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.3,48130089,Ewan Duff,SA SL,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,234.66,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.3,48125484,Beth Woodard,CAE,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125492,Julia Desai,EDW,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125506,Jerome Wallace,ND,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,269.34,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.3,48125514,Neal Lawrence,NSW,8/04/2024,14/04/2024,17/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,0,0,23.81,17.5,69.93,0,0,20.99,7.93,0,0,2025
1.1.4,48125360,Paige Chen,M,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,91.69,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125379,Sherri Melton,M SL,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,91.69,17.36,14.39,20.99,7.93,13.68,2.97,2025
1.1.4,48125387,Gretchen Hill,ME,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,81.69,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125395,Karen Puckett,ME SL,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,81.69,17.36,14.39,20.99,7.93,13.68,2.97,2025
1.1.4,48125409,Patrick Song,SB SL,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,69.93,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.4,48125417,Elsie Hamilton,S,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125425,Hazel Bender,SB,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,69.93,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125433,Malcolm Wagner,SH,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,182.64,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125441,Dolores McLaughlin,ST,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,199.98,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48130070,Jack Drake,SA,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,234.66,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125451,Francis McNamara,S SL,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.4,48125468,Sandy Raynor,SH SL,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,182.64,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.4,48125476,Marion Moon,ST SL,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,199.98,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.4,48130089,Ewan Duff,SA SL,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,234.66,17.36,14.39,20.99,7.93,69.36,2.97,2025
1.1.4,48125484,Beth Woodard,CAE,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125492,Julia Desai,EDW,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,110.39,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125506,Jerome Wallace,ND,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,3,3,23.81,17.5,269.34,17.36,14.39,20.99,7.93,0,2.97,2025
1.1.4,48125514,Neal Lawrence,NSW,15/04/2024,21/04/2024,24/04/2024,Weekly,,,578.78,0,0,,0,0,20.99,0,0,23.81,17.5,69.93,0,0,20.99,7.93,0,0,2025
1.2.1,48125530,Kristine Dougherty,M,18/02/2024,3/03/2024,5/03/2024,Fortnightly,,,"6,961.53",0,0,,0,0,0,0,0,0,30,"2,032.38",0,0,0,0,0,0,2024
1.2.2,48125530,Kristine Dougherty,M,4/03/2024,17/03/2024,19/03/2024,Fortnightly,,,"6,961.53",0,0,,0,0,0,0,0,0,30,"2,032.38",0,0,0,0,0,0,2024
1.2.3,48125530,Kristine Dougherty,M,18/03/2024,31/03/2024,2/04/2024,Fortnightly,,,"6,961.53",0,0,,0,0,0,0,0,0,30,"2,037.92",0,0,0,0,0,0,2025
1.2.4,48125530,Kristine Dougherty,M,1/04/2024,16/04/2024,16/04/2024,Fortnightly,,,"6,961.53",0,0,,0,0,0,0,0,0,30,"2,037.92",0,0,0,0,0,0,2025
1.2.5,48125530,Kristine Dougherty,M,15/04/2024,28/04/2024,30/04/2024,Fortnightly,,,"6,961.53",0,0,,0,0,0,0,0,0,30,"2,037.92",0,0,0,0,0,0,2025
1.3.1,48125786,Patricia Mangum,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,269.23,0,0,,0,0,0,0,0,0,10.5,32.57,0,0,0,0,0,0,2025
1.3.1,48125794,Lois Joseph,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,269.25,0,0,,0,0,0,0,0,0,10.5,32.58,0,0,0,0,0,0,2025
1.3.1,48125808,Louis Rosenthal,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,923.08,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.1,48125816,Christina Bowden,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,923.1,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.1,48125824,Darlene Barton,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,"1,346.15",0,0,,0,0,0,0,0,0,30,291.14,0,0,0,0,0,0,2025
1.3.1,48125832,Harvey Underwood,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,"1,346.17",0,0,,0,0,0,0,0,0,30,291.15,0,0,0,0,0,0,2025
1.3.1,48130097,Ashley Gee,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,"3,461.54",0,0,,0,0,0,0,0,0,33,"1,011.47",0,0,0,0,0,0,2025
1.3.1,48130100,Gail Reid,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,"3,461.56",0,0,,0,0,0,0,0,0,33,"1,011.47",0,0,0,0,0,0,2025
1.3.1,48126022,Allan Marsh,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,"2,688.70",0,0,,0,0,0,0,0,0,33,755.67,0,0,0,0,0,0,2025
1.3.1,48126030,Melanie Hewitt,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,"2,746.50",0,0,,0,0,0,0,0,0,33,775.5,0,0,0,0,0,0,2025
1.3.1,48126286,Dana McLean,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,408,0,0,,0,0,0,0,0,0,17.5,59.08,0,0,0,0,0,0,2025
1.3.1,48175660,Max Schultz,M,25/11/2024,1/12/2024,3/12/2024,Weekly,,,510,0,0,,0,0,0,0,0,0,17.5,78.56,0,0,0,0,0,0,2025
1.3.2,48125786,Patricia Mangum,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,269.23,0,0,,0,0,0,0,0,0,10.5,32.57,0,0,0,0,0,0,2025
1.3.2,48125794,Lois Joseph,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,269.25,0,0,,0,0,0,0,0,0,10.5,32.58,0,0,0,0,0,0,2025
1.3.2,48125808,Louis Rosenthal,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,923.08,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.2,48125816,Christina Bowden,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,923.1,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.2,48125824,Darlene Barton,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,"1,346.15",0,0,,0,0,0,0,0,0,30,291.14,0,0,0,0,0,0,2025
1.3.2,48125832,Harvey Underwood,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,"1,346.17",0,0,,0,0,0,0,0,0,30,291.15,0,0,0,0,0,0,2025
1.3.2,48126022,Allan Marsh,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,"2,688.70",0,0,,0,0,0,0,0,0,33,755.67,0,0,0,0,0,0,2025
1.3.2,48126030,Melanie Hewitt,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,"2,746.50",0,0,,0,0,0,0,0,0,33,775.5,0,0,0,0,0,0,2025
1.3.2,48126286,Dana McLean,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,408,0,0,,0,0,0,0,0,0,17.5,59.08,0,0,0,0,0,0,2025
1.3.2,48175660,Max Schultz,M,2/12/2024,8/12/2024,10/12/2024,Weekly,,,510,0,0,,0,0,0,0,0,0,17.5,78.56,0,0,0,0,0,0,2025
1.3.2,48125840,William Jones,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,538.46,0,0,,0,0,0,0,0,0,10.5,65.14,0,0,0,0,0,0,2025
1.3.2,48125859,Frederick Baker,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,538.5,0,0,,0,0,0,0,0,0,10.5,65.16,0,0,0,0,0,0,2025
1.3.2,48125867,Shirley Merritt,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"1,846.15",0,0,,0,0,0,0,0,0,17.5,314.9,0,0,0,0,0,0,2025
1.3.2,48125875,Jason Cross,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"1,846.19",0,0,,0,0,0,0,0,0,17.5,314.92,0,0,0,0,0,0,2025
1.3.2,48125883,Judith Cooper,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"2,692.31",0,0,,0,0,0,0,0,0,30,582.3,0,0,0,0,0,0,2025
1.3.2,48125891,Getchen Holmes,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"2,692.35",0,0,,0,0,0,0,0,0,30,582.32,0,0,0,0,0,0,2025
1.3.2,48130119,Ryan Noble,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"6,923.07",0,0,,0,0,0,0,0,0,33,"2,022.92",0,0,0,0,0,0,2025
1.3.2,48130127,Sam Parker,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"6,923.11",0,0,,0,0,0,0,0,0,33,"2,022.94",0,0,0,0,0,0,2025
1.3.2,48126049,Marianne Branch,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"5,375.13",0,0,,0,0,0,0,0,0,33,"1,510.54",0,0,0,0,0,0,2025
1.3.2,48126057,Natalie Walton,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"5,494.00",0,0,,0,0,0,0,0,0,33,"1,551.34",0,0,0,0,0,0,2025
1.3.2,48175678,Jennifer Christian,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,816,0,0,,0,0,0,0,0,0,17.5,118.16,0,0,0,0,0,0,2025
1.3.2,48125891,Holly Perez,M,25/11/2024,8/12/2024,10/12/2024,Fortnightly,,,"1,020.00",0,0,,0,0,0,0,0,0,17.5,157.12,0,0,0,0,0,0,2025
1.3.3,48125786,Patricia Mangum,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,269.23,0,0,,0,0,0,0,0,0,10.5,32.57,0,0,0,0,0,0,2025
1.3.3,48125794,Lois Joseph,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,269.25,0,0,,0,0,0,0,0,0,10.5,32.58,0,0,0,0,0,0,2025
1.3.3,48125808,Louis Rosenthal,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,923.08,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.3,48125816,Christina Bowden,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,923.1,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.3,48125824,Darlene Barton,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,"1,346.15",0,0,,0,0,0,0,0,0,30,291.14,0,0,0,0,0,0,2025
1.3.3,48125832,Harvey Underwood,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,"1,346.17",0,0,,0,0,0,0,0,0,30,291.15,0,0,0,0,0,0,2025
1.3.3,48126022,Allan Marsh,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,"2,688.70",0,0,,0,0,0,0,0,0,33,755.67,0,0,0,0,0,0,2025
1.3.3,48126030,Melanie Hewitt,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,"2,746.50",0,0,,0,0,0,0,0,0,33,775.5,0,0,0,0,0,0,2025
1.3.3,48126286,Dana McLean,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,408,0,0,,0,0,0,0,0,0,17.5,59.08,0,0,0,0,0,0,2025
1.3.3,48175660,Max Schultz,M,9/12/2024,15/12/2024,17/12/2024,Weekly,,,510,0,0,,0,0,0,0,0,0,17.5,78.56,0,0,0,0,0,0,2025
1.3.4,48125786,Patricia Mangum,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,269.23,0,0,,0,0,0,0,0,0,10.5,32.57,0,0,0,0,0,0,2025
1.3.4,48125794,Lois Joseph,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,269.25,0,0,,0,0,0,0,0,0,10.5,32.58,0,0,0,0,0,0,2025
1.3.4,48125808,Louis Rosenthal,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,923.08,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.4,48125816,Christina Bowden,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,923.1,0,0,,0,0,0,0,0,0,17.5,157.46,0,0,0,0,0,0,2025
1.3.4,48125824,Darlene Barton,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,"1,346.15",0,0,,0,0,0,0,0,0,30,291.14,0,0,0,0,0,0,2025
1.3.4,48125832,Harvey Underwood,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,"1,346.17",0,0,,0,0,0,0,0,0,30,291.15,0,0,0,0,0,0,2025
1.3.4,48126022,Allan Marsh,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,"2,688.70",0,0,,0,0,0,0,0,0,33,755.67,0,0,0,0,0,0,2025
1.3.4,48126030,Melanie Hewitt,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,"2,746.50",0,0,,0,0,0,0,0,0,33,775.5,0,0,0,0,0,0,2025
1.3.4,48126286,Dana McLean,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,408,0,0,,0,0,0,0,0,0,17.5,59.08,0,0,0,0,0,0,2025
1.3.4,48175660,Max Schultz,M,16/12/2024,22/12/2024,24/12/2024,Weekly,,,510,0,0,,0,0,0,0,0,0,17.5,78.56,0,0,0,0,0,0,2025
1.3.4,48125840,William Jones,M,9/12/2024,22/12/2024,24/12/2024,Fortnightly,,,538.46,0,0,,0,0,0,0,0,0,10.5,65.14,0,0,0,0,0,0,2025
1.3.4,48125859,Frederick Baker,M,9/12/2024,22/12/2024,24/12/2024,Fortnightly,,,538.5,0,0,,0,0,0,0,0,0,10.5,65.16,0,0,0,0,0,0,2025
1.3.4,48125867,Shirley Merritt,M,9/12/2024,22/12/2024,24/12/2024,Fortnightly,,,"1,846.15",0,0,,0,0,0,0,0,0,17.5,314.9,0,0,0,0,0,0,2025
1.3.4,48125875,Jason Cross,M,9/12/2024,22/12/2024,24/12/2024,Fortnightly,,,"1,846.19",0,0,,0,0,0,0,0,0,17.5,314.92,0,0,0,0,0,0,2025
1.3.4,48125883,Judith Cooper,M,9/12/2024,22/12/2024,24/12/2024,Fortnightly,,,"2,692.31",0,0,,0,0,0,0,0,0,30,582.3,0,0,0,0,0,0,2025
1.3.4,48125891,Getchen Holmes,M,9/12/2024,22/12/2024,24/12/2024,Fortnightly,,,"2,692.35",0,0,,0,0,0,0,0,0,30,582.32,0,0,0,0,0,0,2025
